Depth,Nodes,TimeMs,,,,
8,3251963,1158,,,,
8,9568563,3695,,,,
8,1945733,797,,,,
8,8518575,2930,,,,
8,7232563,2573,,,,
8,4311570,1620,,,,
8,3360127,1073,,,,
8,845583,210,,,,
8,1387943,368,,,,
8,1995204,483,,,,
8,344505,91,,,,
8,693855,174,,,,
8,1175217,309,,,,
8,789954,255,,,,
8,125728,57,,,,
8,69843,15,,,,
8,123467,27,,,,
8,120022,23,,,,
8,52490,14,,,,
8,37448,7,,,,
8,16311,3,,,,
8,110004,26,,,,
8,62867,12,,,,
8,79801,12,,,,
8,93828,15,,,,
8,157404,29,,,,
8,232646,41,,,,
8,214152,43,,,,
8,212801,40,,,,
8,360930,69,,,,
8,53960,10,,,,
8,207116,37,,,,
8,77827,19,,,,
8,24,1,,,,
8,63943,15,,,,
8,81621,13,,,,
8,31501,9,,,,
8,12429,2,,,,
8,10847,2,,,,
8,68474,13,,,,
8,74608,14,,,,
8,44601,11,,,,
8,112219,17,,,,
8,16197549,5793,,,,
8,54841406,18425,,,,
8,87849459,29002,,,,
8,82000332,28777,,,,
8,128008787,49459,,,,
8,112111562,43676,,,,
8,103642588,39824,,,,
8,46539899,17952,,,,
8,32058777,13051,,,,
8,8714643,3207,,,,
8,2976559,930,,,,
8,9305496,3138,,,,
8,13014666,4632,,,,
8,17293282,5930,,,,
8,4018566,1498,,,,
8,1167984,387,,,,
8,2172616,849,,,,
8,2943337,1104,,,,
8,9204453,3467,,,,
8,14671040,5518,,,,
8,5969863,2261,,,,
8,25936885,9428,,,,
8,10740539,3777,,,,
8,23248731,8201,,,,
8,1708112,594,,,,
8,1418273,636,,,,
8,756682,265,,,,
8,2929545,1180,,,,
8,3939922,1330,,,,
8,2985823,1052,,,,
8,4238958,1502,,,,
8,5996225,2368,,,,
8,961995,350,,,,
8,1673829,603,,,,
8,609289,223,,,,
8,691358,225,,,,
8,304337,66,,,,
8,178034,44,,,,
8,91983,24,,,,
8,38362,9,,,,
8,15829,4,,,,
8,18674,5,,,,
8,20883,5,,,,
8,25938,4,,,,
8,29040,4,,,,
8,19578,6,,,,
8,25379,5,,,,
8,10771,3,,,,
8,14801,4,,,,
8,16218,3,,,,
8,70797,17,,,,
8,336290,58,,,,
8,260396,65,,,,
8,230024,50,,,,
8,24776,6,,,,
8,356673,67,,,,
8,274120,57,,,,
8,324024,78,,,,
8,446850,88,,,,
8,544815,94,,,,
8,1220612,258,,,,
8,2464511,586,,,,
8,2388998,538,,,,
8,1508409,339,,,,
8,7059726,2370,,,,
8,11058595,3577,,,,
8,13009915,4239,,,,
8,6019745,1858,,,,
8,5400205,1618,,,,
8,7839804,2740,,,,
8,16764672,5236,,,,
8,10223031,2995,,,,
8,9435294,2904,,,,
8,12608857,4128,,,,
8,3165439,1023,,,,
8,1515539,635,,,,
8,12659605,3911,,,,
8,6557404,2197,,,,
8,1481974,543,,,,
8,1944274,565,,,,
8,1898430,571,,,,
8,4524442,1417,,,,
8,3574633,1038,,,,
8,1433904,443,,,,
8,3340025,1074,,,,
8,804035,280,,,,
8,843363,275,,,,
8,139361,50,,,,
8,280191,64,,,,
8,170217,41,,,,
8,73960,21,,,,
8,35741,9,,,,
8,43587,10,,,,
8,21912,5,,,,
8,30368,7,,,,
8,34179,7,,,,
8,82275,16,,,,
8,38461,7,,,,
8,54596,11,,,,
8,34231,8,,,,
8,37449,9,,,,
8,34386,9,,,,
8,30779,6,,,,
8,61977,18,,,,
8,61513,16,,,,
8,44001,13,,,,
8,63843,14,,,,
8,28944,7,,,,
8,18816,4,,,,
8,19187,4,,,,
8,45228,10,,,,
8,42651,9,,,,
8,41213,10,,,,
8,67831,16,,,,
8,371315,67,,,,
8,800430,161,,,,
8,620840,125,,,,
8,390998,87,,,,
8,939320,201,,,,
8,393118,86,,,,
8,759115,183,,,,
8,1904292,406,,,,
8,953938,180,,,,
8,590595,123,,,,
8,544574,123,,,,
8,454183,115,,,,
8,206818,55,,,,
8,108863,24,,,,
8,377296,71,,,,
8,287864,64,,,,
8,631473,118,,,,
8,422243,84,,,,
8,564749,108,,,,
8,1839174,387,,,,
8,790526,194,,,,
8,657174,134,,,,
8,1327444,277,,,,
8,1348910,260,,,,
8,794116,165,,,,
8,1158804,239,,,,
8,2445499,497,,,,
8,4546961,1028,,,,
8,3007151,711,,,,
8,33897435,10896,,,,
8,17922763,5814,,,,
8,6374465,1848,,,,
8,8923812,2624,,,,
8,11541291,3505,,,,
8,4647754,1618,,,,
8,3789121,1386,,,,
8,3052399,1216,,,,
8,11255842,4229,,,,
8,13169808,4784,,,,
8,22166203,7600,,,,
8,62731962,21677,,,,
8,51783794,16186,,,,
8,20281105,6518,,,,
8,10511965,3237,,,,
8,3910318,1368,,,,
8,7523965,2695,,,,
8,134031180,43777,,,,
8,6802736,2492,,,,
8,4274079,1721,,,,
8,3938343,1556,,,,
8,4195082,1454,,,,
8,4862202,1855,,,,
8,6769983,2479,,,,
8,3248079,868,,,,
8,2977736,877,,,,
8,3584207,1112,,,,
8,4081420,1208,,,,
8,1758894,582,,,,
8,1084921,343,,,,
8,505942,184,,,,
8,1126449,327,,,,
8,1093825,284,,,,
8,1385066,462,,,,
8,1327241,436,,,,
8,4416512,1358,,,,
8,831863,338,,,,
8,1735566,535,,,,
8,503043,158,,,,
8,332478,95,,,,
8,889931,256,,,,
8,574136,182,,,,
8,327760,117,,,,
8,724047,215,,,,
8,1228802,358,,,,
8,172858,60,,,,
8,1452358,410,,,,
8,2011631,561,,,,
8,837672,227,,,,
8,2396982,565,,,,
8,579702,148,,,,
8,42792,13,,,,
8,57927,16,,,,
8,253520,72,,,,
8,700681,164,,,,
8,399011,112,,,,
8,443526,119,,,,
8,424280,121,,,,
8,313629,81,,,,
8,408261,128,,,,
8,604349,154,,,,
8,586123,157,,,,
8,409411,101,,,,
8,661346,161,,,,
8,950131,315,,,,
8,379905,99,,,,
8,515502,160,,,,
8,573304,153,,,,
8,955339,239,,,,
8,349616,88,,,,
8,230449,74,,,,
8,475045,130,,,,
8,318538,74,,,,
8,582438,135,,,,
8,191183,51,,,,
8,151953,34,,,,
8,164747,48,,,,
8,77996,20,,,,
8,202402,51,,,,
8,316166,87,,,,
8,226254,53,,,,
8,207773,53,,,,
8,312834,90,,,,
8,423390,115,,,,
8,236889,75,,,,
8,163736,48,,,,
8,124813,32,,,,
8,230410,54,,,,
8,98376,29,,,,
8,170155,43,,,,
8,249147,60,,,,
8,191632,49,,,,
8,114964,28,,,,
8,234361,54,,,,
8,522153,136,,,,
8,275878,62,,,,
8,333416,91,,,,
8,107333,28,,,,
8,108310,34,,,,
8,90287,26,,,,
8,47464,13,,,,
8,67615,15,,,,
8,262798,64,,,,
8,247485,63,,,,
8,157965,42,,,,
8,137616,36,,,,
8,132915,36,,,,
8,76360,24,,,,
8,26781,8,,,,
8,53352,15,,,,
8,64368,21,,,,
8,6971,2,,,,
8,189116,52,,,,
8,66160,16,,,,
8,781,1,,,,
8,160,1,,,,
8,21586806,7449,,,,
8,22046267,7520,,,,
8,18321074,6590,,,,
8,28384072,10177,,,,
8,67338977,25403,,,,
8,19962326,7941,,,,
8,17747785,6619,,,,
8,10455876,3891,,,,
8,26792552,10543,,,,
8,46730667,19365,,,,
8,19586398,8701,,,,
8,19684501,8866,,,,
8,77785235,32379,,,,
8,61044935,26136,,,,
8,13863526,5693,,,,
8,10910608,4054,,,,
8,75386944,28476,,,,
8,48790277,17521,,,,
8,6617824,2340,,,,
8,40302269,14556,,,,
8,17794924,5865,,,,
8,3307184,1141,,,,
8,1061394,365,,,,
8,1433015,327,,,,
8,1316226,339,,,,
8,1914222,512,,,,
8,699929,183,,,,
8,670888,177,,,,
8,1553073,455,,,,
8,1209610,356,,,,
8,2680625,736,,,,
8,363744,93,,,,
8,318491,77,,,,
8,430043,110,,,,
8,362950,90,,,,
8,274981,75,,,,
8,232625,77,,,,
8,292461,69,,,,
8,263370,77,,,,
8,204135,54,,,,
8,242743,68,,,,
8,365552,116,,,,
8,347413,99,,,,
8,302057,105,,,,
8,121865,32,,,,
8,66790,19,,,,
8,73254,15,,,,
8,93910,18,,,,
8,54212,11,,,,
8,87331,17,,,,
8,131582,28,,,,
8,132115,23,,,,
8,104897,20,,,,
8,72786,13,,,,
8,80992,15,,,,
8,72474,15,,,,
8,54404,12,,,,
8,16,1,,,,
8,71265,15,,,,
8,117576,23,,,,
8,230586,49,,,,
8,9345614,3931,,,,
8,13476746,6169,,,,
8,9896481,4417,,,,
8,4963747,2260,,,,
8,4260561,1709,,,,
8,17597572,6841,,,,
8,47482571,19328,,,,
8,11556734,4437,,,,
8,5237351,1912,,,,
8,5983185,2451,,,,
8,6329840,2648,,,,
8,1949284,857,,,,
8,1520364,537,,,,
8,2010903,755,,,,
8,1955717,768,,,,
8,2263302,805,,,,
8,677457,216,,,,
8,414811,100,,,,
8,594132,186,,,,
8,668331,201,,,,
8,1143194,308,,,,
8,4096994,1079,,,,
8,2582213,667,,,,
8,4597537,1178,,,,
8,627840,175,,,,
8,1694368,451,,,,
8,2623228,726,,,,
8,913854,280,,,,
8,1491689,463,,,,
8,1787752,534,,,,
8,1036681,262,,,,
8,1499969,414,,,,
8,745164,251,,,,
8,850044,251,,,,
8,426227,121,,,,
8,436442,148,,,,
8,897938,263,,,,
8,768636,237,,,,
8,424734,132,,,,
8,1244881,335,,,,
8,453161,152,,,,
8,708637,223,,,,
8,420875,140,,,,
8,209739,76,,,,
8,327017,99,,,,
8,525080,185,,,,
8,489972,149,,,,
8,76177,27,,,,
8,76403,18,,,,
8,123467,29,,,,
8,174440,37,,,,
8,72,1,,,,
8,99020,24,,,,
8,111512,30,,,,
8,34072,10,,,,
8,71248,18,,,,
8,80516,22,,,,
8,44497,12,,,,
8,48693,13,,,,
8,250920,62,,,,
8,949083,212,,,,
8,2030679,443,,,,
8,2754149,600,,,,
8,2326437,516,,,,
8,1507291,385,,,,
8,2244449,514,,,,
8,2335409,556,,,,
8,5336699,1293,,,,
8,8735541,2805,,,,
8,26745513,8677,,,,
8,15138404,5152,,,,
8,8016156,2659,,,,
8,2503297,869,,,,
8,1598780,589,,,,
8,2548127,840,,,,
8,1871333,565,,,,
8,13537885,4380,,,,
8,4580587,1393,,,,
8,2882728,892,,,,
8,13363731,4145,,,,
8,22758004,6895,,,,
8,12176375,3886,,,,
8,13779036,4185,,,,
8,9835793,3050,,,,
8,10182932,3189,,,,
8,13343957,4011,,,,
8,16194538,4934,,,,
8,3221356,1053,,,,
8,1948084,663,,,,
8,3030581,1042,,,,
8,1226875,425,,,,
8,708536,213,,,,
8,1358142,425,,,,
8,848292,261,,,,
8,1725320,540,,,,
8,566942,184,,,,
8,1172391,384,,,,
8,1869511,548,,,,
8,987909,279,,,,
8,1212368,371,,,,
8,205085,51,,,,
8,295683,76,,,,
8,3226613,986,,,,
8,2592619,790,,,,
8,1023944,331,,,,
8,3106887,970,,,,
8,2572966,789,,,,
8,3349008,964,,,,
8,1612930,466,,,,
8,1851627,563,,,,
8,2370832,675,,,,
8,1329123,381,,,,
8,1715421,478,,,,
8,3366936,972,,,,
8,1109980,329,,,,
8,2326356,708,,,,
8,1918686,593,,,,
8,2546989,818,,,,
8,1518752,455,,,,
8,2664092,857,,,,
8,1435531,458,,,,
8,1926077,613,,,,
8,1004460,306,,,,
8,1948823,687,,,,
8,1404446,494,,,,
8,337461,108,,,,
8,989457,310,,,,
8,1711248,535,,,,
8,2166762,712,,,,
8,2203549,710,,,,
8,1117425,327,,,,
8,706543,218,,,,
8,665677,217,,,,
8,472732,166,,,,
8,516126,177,,,,
8,694380,216,,,,
8,982828,334,,,,
8,2517800,746,,,,
8,185070,56,,,,
8,1113846,350,,,,
8,798945,263,,,,
8,1778826,561,,,,
8,528769,130,,,,
8,11855,4,,,,
8,11848,3,,,,
8,13975,4,,,,
8,22907,4,,,,
8,15017,2,,,,
8,12724,2,,,,
8,126192,28,,,,
8,44868,11,,,,
8,39487,10,,,,
8,79630,18,,,,
8,16030,3,,,,
8,21455,5,,,,
8,40537,8,,,,
8,56,1,,,,
8,47533,14,,,,
8,142751,30,,,,
8,30089,7,,,,
8,48,1,,,,
8,48,1,,,,
8,4937,1,,,,
8,185,1,,,,
8,39380,11,,,,
8,17217,4,,,,
8,17781,4,,,,
8,262789,52,,,,
8,128340,29,,,,
8,195560,33,,,,
8,163155,28,,,,
8,191808,33,,,,
8,109575,25,,,,
8,82198,18,,,,
8,180631,32,,,,
8,115764,20,,,,
8,56277,9,,,,
8,160370,28,,,,
8,178522,40,,,,
8,32,1,,,,
8,192638,46,,,,
8,35954,8,,,,
8,88556,22,,,,
8,81844,22,,,,
8,46888,10,,,,
8,86291,16,,,,
8,37543,9,,,,
8,24291,7,,,,
8,43188,10,,,,
8,33134,6,,,,
8,19938,4,,,,
8,6489,1,,,,
8,65231,18,,,,
8,33575,9,,,,
8,56,1,,,,
8,41832,7,,,,
8,20504,6,,,,
8,11709,3,,,,
8,154776,32,,,,
8,81440,17,,,,
8,38660,8,,,,
8,50345,13,,,,
8,39080,10,,,,
8,80041,16,,,,
8,76750,14,,,,
8,11285,2,,,,
8,109378,27,,,,
8,87294,21,,,,
8,50106,12,,,,
8,120022,25,,,,
8,187588,31,,,,
8,62539,13,,,,
8,56382,11,,,,
8,56,1,,,,
8,20908,7,,,,
8,90814,14,,,,
8,39381,7,,,,
8,12359941,4657,,,,
8,18652466,6962,,,,
8,8710509,3003,,,,
8,7778735,2759,,,,
8,9315459,3304,,,,
8,19931434,6852,,,,
8,12258142,4054,,,,
8,25276277,8547,,,,
8,16025525,5704,,,,
8,42586385,15411,,,,
8,13263422,4967,,,,
8,47166291,16753,,,,
8,15289691,5236,,,,
8,34445154,11143,,,,
8,27562546,9694,,,,
8,20041397,7330,,,,
8,6794332,2577,,,,
8,7945109,2651,,,,
8,20265213,7163,,,,
8,80128983,28466,,,,
8,29882180,10412,,,,
8,19301331,6806,,,,
8,5809121,2137,,,,
8,5489125,1681,,,,
8,7123521,2511,,,,
8,1240527,411,,,,
8,1619071,673,,,,
8,3412249,1314,,,,
8,805237,290,,,,
8,974741,258,,,,
8,626897,192,,,,
8,1516003,488,,,,
8,1223587,375,,,,
8,1013540,310,,,,
8,541169,162,,,,
8,981367,309,,,,
8,838572,279,,,,
8,887512,263,,,,
8,241215,73,,,,
8,301656,89,,,,
8,165200,46,,,,
8,308710,77,,,,
8,581452,166,,,,
8,247489,77,,,,
8,921111,243,,,,
8,359697,116,,,,
8,372785,134,,,,
8,89194,37,,,,
8,195773,55,,,,
8,73923,16,,,,
8,393566,79,,,,
8,363687,84,,,,
8,247992,50,,,,
8,273888,67,,,,
8,163499,44,,,,
8,227009,47,,,,
8,301918,65,,,,
8,550632,101,,,,
8,280084,62,,,,
8,398644,89,,,,
8,454345,100,,,,
8,554923,109,,,,
8,80962,19,,,,
8,164794,32,,,,
8,313040,63,,,,
8,267761,57,,,,
8,470766,82,,,,
8,372264,76,,,,
8,151498,33,,,,
8,301423,56,,,,
8,756335,169,,,,
8,2185792,490,,,,
8,1347546,289,,,,
8,370657,80,,,,
8,9929559,3616,,,,
8,12694422,4599,,,,
8,19811326,7166,,,,
8,22962204,7526,,,,
8,20107242,6793,,,,
8,23822693,8521,,,,
8,14249084,5178,,,,
8,28998052,10117,,,,
8,17408190,6029,,,,
8,29377326,9460,,,,
8,26632786,8337,,,,
8,38656083,12944,,,,
8,29056874,9432,,,,
8,40476911,13267,,,,
8,22561104,7703,,,,
8,20090683,6500,,,,
8,8601293,2814,,,,
8,12158399,3955,,,,
8,12966246,4047,,,,
8,11032739,3663,,,,
8,11176656,3961,,,,
8,15684365,5757,,,,
8,16655593,5703,,,,
8,25872850,8929,,,,
8,19654061,6935,,,,
8,20619106,7806,,,,
8,4635223,1925,,,,
8,5014147,1695,,,,
8,19705877,6368,,,,
8,33461136,10913,,,,
8,157663705,46599,,,,
8,5231243,1362,,,,
8,1768414,503,,,,
8,968365,275,,,,
8,3396823,1018,,,,
8,4245894,1379,,,,
8,11398857,3718,,,,
8,23279051,7643,,,,
8,6201180,2293,,,,
8,5507766,2248,,,,
8,19847621,8570,,,,
8,28265743,9278,,,,
8,125865474,37959,,,,
8,6325791,2219,,,,
8,11360481,3903,,,,
8,3407389,1261,,,,
8,1800423,678,,,,
8,1515165,552,,,,
8,3651841,1496,,,,
8,3850264,1341,,,,
8,406294,139,,,,
8,3906343,1185,,,,
8,1694112,553,,,,
8,3964476,1200,,,,
8,249785,93,,,,
8,1118595,284,,,,
8,2790311,655,,,,
8,1743162,457,,,,
8,725670,170,,,,
8,2118453,579,,,,
8,932040,268,,,,
8,459786,120,,,,
8,1143984,267,,,,
8,465289,134,,,,
8,682443,186,,,,
8,332246,99,,,,
8,1010972,284,,,,
8,519279,164,,,,
8,583388,149,,,,
8,212182,58,,,,
8,262537,81,,,,
8,240900,61,,,,
8,147705,44,,,,
8,384760,101,,,,
8,406278,107,,,,
8,342566,85,,,,
8,128338,40,,,,
8,161321,46,,,,
8,193157,69,,,,
8,637572,167,,,,
8,89915,29,,,,
8,453546,134,,,,
8,234739,67,,,,
8,213717,59,,,,
8,219568,56,,,,
8,180005,61,,,,
8,82613,21,,,,
8,108802,36,,,,
8,179465,48,,,,
8,226977,61,,,,
8,134785,42,,,,
8,217255,74,,,,
8,155173,43,,,,
8,232891,78,,,,
8,139319,50,,,,
8,113738,38,,,,
8,179965,47,,,,
8,321491,86,,,,
8,323165,93,,,,
8,195982,48,,,,
8,110914,37,,,,
8,178708,50,,,,
8,123652,39,,,,
8,312855,86,,,,
8,249157,71,,,,
8,384334,113,,,,
8,93934,29,,,,
8,308272,79,,,,
8,295180,82,,,,
8,176143,53,,,,
8,132300,44,,,,
8,291378,84,,,,
8,127267,48,,,,
8,35826,13,,,,
8,129381,38,,,,
8,266476,68,,,,
8,409453,100,,,,
8,152543,48,,,,
8,177002,59,,,,
8,96965,34,,,,
8,153511,44,,,,
8,108767,28,,,,
8,87860,23,,,,
8,51909,17,,,,
8,123686,44,,,,
8,246151,74,,,,
8,199159,52,,,,
8,227806,69,,,,
8,56678,17,,,,
8,38616,11,,,,
8,24327,8,,,,
8,58804,17,,,,
8,178782,60,,,,
8,117647,29,,,,
8,145637,38,,,,
8,99093,26,,,,
8,329315,76,,,,
8,62514,16,,,,
8,77315,24,,,,
8,99910,27,,,,
8,104900,25,,,,
8,131427,34,,,,
8,48095,14,,,,
8,49212,13,,,,
8,22065,7,,,,
8,50338,20,,,,
8,86733,25,,,,
8,67592,21,,,,
8,138739,41,,,,
8,84423,27,,,,
8,112116,37,,,,
8,80009,29,,,,
8,55979,16,,,,
8,83612,21,,,,
8,7179,2,,,,
8,14361,4,,,,
8,21578,7,,,,
8,31778,10,,,,
8,22129,5,,,,
8,7127,1,,,,
8,11949,3,,,,
8,10807,2,,,,
8,8181,1,,,,
8,12861,3,,,,
8,7468,2,,,,
8,10685,3,,,,
8,20141,4,,,,
8,74115,21,,,,
8,94468,18,,,,
8,9842,2,,,,
8,56,1,,,,
8,46137,12,,,,
8,123325,23,,,,
8,45120,11,,,,
8,83316,16,,,,
8,89806,19,,,,
8,48,1,,,,
8,29916,8,,,,
8,94103,21,,,,
8,16848,4,,,,
8,158979,40,,,,
8,68467,16,,,,
8,73491,13,,,,
8,23197,4,,,,
8,49770,12,,,,
8,346877,75,,,,
8,383111,90,,,,
8,287969,55,,,,
8,289358,49,,,,
8,353615,67,,,,
8,139689,30,,,,
8,142873,35,,,,
8,66992,19,,,,
8,143519,29,,,,
8,147012,30,,,,
8,388592,79,,,,
8,72417,22,,,,
8,93014,18,,,,
8,20915,5,,,,
8,30690,8,,,,
8,114644,30,,,,
8,245023,54,,,,
8,69508,16,,,,
8,110627,26,,,,
8,64126,18,,,,
8,32,1,,,,
8,48,1,,,,
8,25670,7,,,,
8,80248,16,,,,
8,48,1,,,,
8,79159,18,,,,
8,76089,17,,,,
8,68924,12,,,,
8,70350,11,,,,
8,75175,17,,,,
8,44069,11,,,,
8,20184,5,,,,
8,31004,8,,,,
8,34446,9,,,,
8,43436,12,,,,
8,92348,22,,,,
8,27599,5,,,,
8,34148,8,,,,
8,33277,8,,,,
8,71182,16,,,,
8,13623361,4718,,,,
8,6276027,2087,,,,
8,21375382,7219,,,,
8,11790324,4067,,,,
8,8550141,2827,,,,
8,7653379,2535,,,,
8,8846637,3038,,,,
8,19649926,6734,,,,
8,24359724,8291,,,,
8,33523311,11042,,,,
8,16472082,5406,,,,
8,11831229,4139,,,,
8,21302154,7959,,,,
8,30315781,10611,,,,
8,7194078,2623,,,,
8,44882330,15906,,,,
8,17594550,6692,,,,
8,10011960,3475,,,,
8,8802528,2989,,,,
8,5000744,1754,,,,
8,4155269,1210,,,,
8,10707136,3595,,,,
8,7929152,2762,,,,
8,6160416,2083,,,,
8,1064040,339,,,,
8,2951460,927,,,,
8,15219819,4612,,,,
8,6843879,2269,,,,
8,2533246,769,,,,
8,7852048,2348,,,,
8,32,1,,,,
8,672305,216,,,,
8,2168076,656,,,,
8,132417,41,,,,
8,2050720,581,,,,
8,1160474,332,,,,
8,1819443,549,,,,
8,1259477,355,,,,
8,1271533,398,,,,
8,1107191,309,,,,
8,873547,236,,,,
8,2329171,682,,,,
8,40,1,,,,
8,2435385,753,,,,
8,1333483,389,,,,
8,2640030,808,,,,
8,2553360,738,,,,
8,1098291,339,,,,
8,1879398,550,,,,
8,2666167,806,,,,
8,636530,184,,,,
8,3833170,1039,,,,
8,1809294,550,,,,
8,3089821,914,,,,
8,2915823,859,,,,
8,703010,219,,,,
8,1669067,525,,,,
8,2520996,788,,,,
8,2135915,674,,,,
8,749892,184,,,,
8,532952,146,,,,
8,1223721,333,,,,
8,297307,72,,,,
8,526518,138,,,,
8,1309199,352,,,,
8,2781432,764,,,,
8,758604,217,,,,
8,1849459,487,,,,
8,1044589,286,,,,
8,989957,237,,,,
8,794836,215,,,,
8,1174388,314,,,,
8,1010802,266,,,,
8,264466,71,,,,
8,574690,158,,,,
8,882488,225,,,,
8,965099,224,,,,
8,2314007,578,,,,
8,1725801,431,,,,
8,9625292,2414,,,,
8,2481218,665,,,,
8,2145479,577,,,,
8,1950965,546,,,,
8,6429616,2196,,,,
8,20627463,6907,,,,
8,21296989,7195,,,,
8,2024764,706,,,,
8,1703059,541,,,,
8,3016420,925,,,,
8,1931990,601,,,,
8,3387635,1021,,,,
8,9024146,2571,,,,
8,13030178,3789,,,,
8,13215582,4043,,,,
8,3422488,1066,,,,
8,10894425,3168,,,,
8,5586911,1609,,,,
8,1136805,311,,,,
8,3904784,1012,,,,
8,2753330,739,,,,
8,5990675,1591,,,,
8,1231146,340,,,,
8,3238790,1014,,,,
8,2696910,864,,,,
8,3461519,1032,,,,
8,3025893,875,,,,
8,1600477,466,,,,
8,2464459,763,,,,
8,2544542,741,,,,
8,4135644,1241,,,,
8,2188804,686,,,,
8,1466096,490,,,,
8,1211846,370,,,,
8,1015682,325,,,,
8,726163,233,,,,
8,2380248,720,,,,
8,1926160,609,,,,
8,1505157,510,,,,
8,1505008,519,,,,
8,75780,21,,,,
8,204943,55,,,,
8,485104,138,,,,
8,638756,180,,,,
8,659552,194,,,,
8,260369,76,,,,
8,345690,103,,,,
8,214357,73,,,,
8,196796,65,,,,
8,306584,84,,,,
8,386762,121,,,,
8,519662,131,,,,
8,957266,237,,,,
8,327758,102,,,,
8,547538,178,,,,
8,805322,256,,,,
8,1216483,323,,,,
8,918165,291,,,,
8,726976,217,,,,
8,1101048,326,,,,
8,1005925,307,,,,
8,540813,167,,,,
8,325681,101,,,,
8,351799,123,,,,
8,546973,164,,,,
8,595725,163,,,,
8,72982,32,,,,
8,581028,170,,,,
8,390158,118,,,,
8,345936,104,,,,
8,177803,52,,,,
8,269193,81,,,,
8,31186,8,,,,
8,67885,24,,,,
8,359797,95,,,,
8,647054,169,,,,
8,667029,180,,,,
8,1437699,332,,,,
8,613976,140,,,,
8,1141415,285,,,,
8,2266400,553,,,,
8,745866,182,,,,
8,319478,92,,,,
8,223941,72,,,,
8,542878,122,,,,
8,363451,85,,,,
8,271492,67,,,,
8,7855426,2753,,,,
8,26397637,8179,,,,
8,7647796,2405,,,,
8,23504150,7483,,,,
8,14929049,5040,,,,
8,36198041,12177,,,,
8,11449756,4077,,,,
8,26245939,9188,,,,
8,12213183,4010,,,,
8,13655097,4840,,,,
8,16124980,5488,,,,
8,7036247,2312,,,,
8,11421198,3672,,,,
8,35743765,11336,,,,
8,9312203,3369,,,,
8,20689066,6754,,,,
8,8273839,3328,,,,
8,10793976,3938,,,,
8,17666046,6394,,,,
8,16031907,5301,,,,
8,29878912,10912,,,,
8,26046373,9290,,,,
8,19434001,6481,,,,
8,14856986,5108,,,,
8,12754585,4342,,,,
8,16394173,5522,,,,
8,19261210,6640,,,,
8,17758070,6050,,,,
8,49951077,17331,,,,
8,17426479,5887,,,,
8,47262363,15400,,,,
8,8230981,2479,,,,
8,36910504,12822,,,,
8,37545648,12255,,,,
8,40723366,14522,,,,
8,40428138,14437,,,,
8,10333030,3860,,,,
8,24814356,7422,,,,
8,10709508,3071,,,,
8,16587786,4609,,,,
8,48181905,13149,,,,
8,46296551,13862,,,,
8,26676567,7762,,,,
8,65800879,19814,,,,
8,37934511,11481,,,,
8,20545188,5035,,,,
8,40140585,10535,,,,
8,36415428,10258,,,,
8,42137264,9292,,,,
8,23657835,5157,,,,
8,62142127,13526,,,,
8,55345193,12767,,,,
8,136196430,33247,,,,
8,26902405,5708,,,,
8,1888470,392,,,,
8,92487241,17688,,,,
8,36430309,7320,,,,
8,5973201,1164,,,,
8,2556272,496,,,,
8,1006535,226,,,,
8,1188633,258,,,,
8,2199085,432,,,,
8,1477316,300,,,,
8,1657548,357,,,,
8,1355224,291,,,,
8,0,0,,,,
8,21681594,9647,,,,
8,36363937,14631,,,,
8,16694787,5682,,,,
8,18369185,6241,,,,
8,52680296,18072,,,,
8,13238147,4589,,,,
8,7539083,2559,,,,
8,3514984,1393,,,,
8,2578694,826,,,,
8,10241039,3417,,,,
8,4261276,1465,,,,
8,2345840,753,,,,
8,1757797,542,,,,
8,1720853,474,,,,
8,2260225,640,,,,
8,5381421,1617,,,,
8,2970693,826,,,,
8,2342770,687,,,,
8,2452936,715,,,,
8,2064331,503,,,,
8,5182522,1486,,,,
8,2992081,810,,,,
8,3938677,1114,,,,
8,1528612,501,,,,
8,1782378,533,,,,
8,2370784,684,,,,
8,1011320,329,,,,
8,1075507,350,,,,
8,251618,83,,,,
8,329108,95,,,,
8,475067,130,,,,
8,1822922,529,,,,
8,344983,102,,,,
8,519004,141,,,,
8,195907,67,,,,
8,51813,20,,,,
8,42663,15,,,,
8,138407,46,,,,
8,41063,16,,,,
8,57284,15,,,,
8,44711,14,,,,
8,174588,35,,,,
8,466799,95,,,,
8,310431,75,,,,
8,13687820,4733,,,,
8,5692030,1886,,,,
8,7849917,2744,,,,
8,21181046,7448,,,,
8,9301359,3386,,,,
8,10202358,3396,,,,
8,11850540,4072,,,,
8,3764775,1222,,,,
8,8357909,2960,,,,
8,23492653,8234,,,,
8,14209537,4914,,,,
8,19882425,7288,,,,
8,113328693,42594,,,,
8,23649581,8710,,,,
8,59956337,22197,,,,
8,11184136,4459,,,,
8,11878382,4509,,,,
8,26829953,10409,,,,
8,18550292,7429,,,,
8,63814565,23897,,,,
8,41865630,15602,,,,
8,15726619,6449,,,,
8,12658056,5020,,,,
8,942359,431,,,,
8,1892957,783,,,,
8,6564558,2684,,,,
8,41058750,14414,,,,
8,28522551,9432,,,,
8,3626211,1507,,,,
8,1049780,422,,,,
8,1402587,560,,,,
8,6592627,3176,,,,
8,23210799,8977,,,,
8,666220,213,,,,
8,793366,291,,,,
